sexo;fono;edad;hijos;Garante;Aval;meses;renta;morosidad
Masculino;Si;38;5;Si;Si;3;Fija;Si
Masculino;No;38;5;Si;Si;3;Variable;Si
Masculino;No;38;5;No;Si;3;Variable;Si
Femenino;No;38;5;No;Si;3;Variable;Si
Femenino;Si;38;5;Si;Si;3;Variable;Si
Masculino;Si;38;4;Si;Si;3;Fija;No
Femenino;No;38;4;No;No;3;Variable;Si
Femenino;No;38;4;Si;Si;3;Variable;Si
Femenino;Si;38;4;No;Si;3;Variable;Si
Masculino;No;38;4;Si;Si;3;Variable;Si
Masculino;No;38;4;No;No;3;Variable;Si
Masculino;No;38;4;No;No;3;Variable;No
Masculino;Si;38;3;Si;Si;3;Fija;No
Masculino;No;38;3;Si;Si;3;Variable;No
Femenino;Si;38;2;Si;Si;3;Fija;No
Masculino;Si;38;2;Si;Si;3;Fija;No
Masculino;No;38;2;Si;No;3;Fija;No
Femenino;No;38;2;Si;Si;3;Fija;No
Masculino;Si;38;2;Si;No;3;Variable;No
Femenino;No;38;2;No;Si;3;Variable;No
Femenino;No;38;2;No;No;3;Variable;No
Masculino;No;38;2;Si;Si;3;Variable;No
Masculino;No;38;1;Si;Si;3;Fija;No
Femenino;Si;38;1;Si;Si;3;Fija;No
Femenino;Si;38;1;Si;Si;3;Fija;No
Masculino;No;38;1;Si;No;3;Fija;No
Masculino;No;38;1;Si;No;3;Fija;No
Masculino;Si;38;1;Si;Si;3;Fija;No
Femenino;No;38;1;Si;Si;3;Variable;No
Femenino;No;38;1;Si;No;3;Variable;No
Femenino;No;38;1;No;Si;3;Variable;No
Masculino;No;38;1;Si;Si;3;Variable;No
Masculino;No;38;1;Si;Si;3;Variable;No
Masculino;No;38;1;No;No;3;Variable;No
Femenino;No;38;1;Si;Si;3;Variable;No
Femenino;No;38;1;No;Si;3;Variable;No
Masculino;No;38;1;Si;Si;3;Variable;No
Masculino;Si;38;0;Si;Si;3;Fija;No
Masculino;Si;38;0;Si;Si;3;Fija;No
Femenino;No;38;0;Si;Si;3;Variable;No
Femenino;No;38;0;Si;Si;3;Variable;No
Masculino;Si;38;0;Si;Si;3;Variable;No
Masculino;Si;38;0;Si;Si;3;Variable;No
Femenino;No;38;0;Si;Si;3;Variable;No
Femenino;No;38;0;Si;No;3;Variable;No
Masculino;No;38;0;Si;Si;3;Variable;No
Masculino;No;38;0;No;Si;3;Variable;No
Masculino;Si;39;5;Si;Si;3;Variable;Si
Femenino;No;39;5;No;No;3;Variable;Si
Femenino;Si;39;5;Si;No;3;Variable;Si
Masculino;No;39;5;Si;Si;3;Variable;Si
Femenino;No;39;5;Si;Si;3;Variable;Si
Masculino;Si;39;4;No;No;3;Fija;Si
Masculino;No;39;4;Si;Si;3;Variable;Si
Femenino;Si;39;4;Si;Si;3;Variable;Si
Femenino;No;39;4;Si;Si;3;Variable;Si
Masculino;No;39;4;Si;No;3;Variable;Si
Femenino;Si;39;4;Si;Si;3;Variable;Si
Masculino;No;39;4;Si;Si;3;Variable;Si
Femenino;No;39;4;Si;Si;3;Variable;Si
Masculino;Si;39;3;Si;Si;3;Fija;No
Femenino;No;39;3;Si;Si;3;Variable;No
Femenino;No;39;3;Si;Si;3;Variable;No
Femenino;No;39;3;Si;Si;3;Variable;No
Masculino;Si;39;2;Si;Si;3;Fija;No
Masculino;Si;39;2;Si;Si;3;Fija;No
Masculino;No;39;2;Si;No;3;Fija;No
Femenino;Si;39;2;Si;No;3;Variable;No
Femenino;No;39;2;Si;Si;3;Variable;No
Masculino;Si;39;2;Si;Si;3;Variable;No
Femenino;No;39;2;Si;Si;3;Variable;No
Femenino;No;39;2;Si;Si;3;Variable;No
Femenino;Si;39;1;Si;Si;3;Fija;No
Masculino;Si;39;1;Si;Si;3;Fija;No
Masculino;Si;39;1;Si;Si;3;Fija;No
Masculino;No;39;1;Si;Si;3;Fija;No
Masculino;No;39;1;Si;Si;3;Fija;No
Masculino;No;39;1;Si;No;3;Variable;No
Femenino;Si;39;1;Si;Si;3;Variable;No
Femenino;No;39;1;Si;Si;3;Variable;No
Femenino;No;39;1;No;No;3;Variable;No
Femenino;No;39;1;Si;Si;3;Variable;No
Masculino;No;39;1;Si;Si;3;Variable;No
Femenino;No;39;1;Si;Si;3;Variable;No
Femenino;Si;39;1;Si;Si;3;Variable;No
Femenino;Si;39;0;Si;Si;3;Fija;No
Masculino;Si;39;0;Si;Si;3;Fija;No
Femenino;Si;39;0;Si;Si;3;Fija;No
Masculino;Si;39;0;Si;Si;3;Fija;No
Masculino;Si;39;0;Si;No;3;Fija;No
Femenino;No;39;0;Si;Si;3;Variable;No
Masculino;No;39;0;Si;Si;3;Variable;No
Masculino;Si;39;0;Si;Si;3;Variable;No
Femenino;No;39;0;Si;Si;3;Variable;No
Femenino;No;39;0;Si;Si;3;Variable;No
Masculino;No;39;0;Si;No;3;Variable;No
Masculino;No;39;0;Si;No;3;Variable;No
Masculino;Si;40;5;Si;Si;3;Variable;No
Femenino;No;40;5;Si;Si;3;Variable;Si
Masculino;Si;40;5;Si;Si;3;Variable;Si
Femenino;Si;40;5;Si;Si;3;Variable;Si
Femenino;No;40;5;Si;No;3;Variable;Si
Masculino;No;40;4;Si;Si;3;Fija;Si
Femenino;No;40;4;No;Si;3;Variable;Si
Masculino;No;40;4;Si;Si;3;Variable;Si
Masculino;No;40;4;Si;Si;3;Variable;Si
Femenino;No;40;4;Si;Si;3;Variable;Si
Femenino;Si;40;4;Si;Si;3;Variable;Si
Masculino;Si;40;3;No;Si;3;Fija;No
Masculino;No;40;3;Si;Si;3;Fija;No
Masculino;Si;40;2;Si;Si;3;Fija;No
Masculino;No;40;2;No;No;3;Fija;No
Femenino;Si;40;2;Si;No;3;Fija;No
Masculino;No;40;2;Si;Si;3;Variable;No
Femenino;Si;40;2;No;No;3;Variable;No
Masculino;Si;40;2;Si;No;3;Variable;No
Femenino;No;40;2;Si;Si;3;Variable;No
Femenino;No;40;2;Si;No;3;Variable;No
Femenino;Si;40;2;Si;Si;3;Variable;No
Femenino;No;40;2;Si;Si;3;Variable;No
Femenino;Si;40;2;Si;Si;3;Variable;No
Masculino;Si;40;1;Si;Si;3;Fija;No
Masculino;Si;40;1;Si;Si;3;Fija;No
Femenino;No;40;1;Si;No;3;Fija;No
Masculino;No;40;1;Si;Si;3;Fija;No
Femenino;No;40;1;Si;Si;3;Variable;No
Masculino;Si;40;1;No;Si;3;Variable;No
Femenino;No;40;1;No;No;3;Variable;No
Femenino;No;40;1;Si;Si;3;Variable;No
Masculino;Si;40;1;Si;Si;3;Variable;No
Masculino;No;40;1;Si;Si;3;Variable;No
Masculino;Si;40;1;Si;Si;3;Variable;No
Masculino;Si;40;1;No;Si;3;Variable;No
Femenino;No;40;1;Si;Si;3;Variable;No
Femenino;Si;40;0;Si;Si;3;Fija;No
Femenino;Si;40;0;Si;Si;3;Fija;No
Masculino;No;40;0;Si;No;3;Fija;No
Masculino;No;40;0;Si;Si;3;Fija;No
Masculino;Si;40;0;Si;No;3;Fija;No
Femenino;No;40;0;Si;No;3;Fija;No
Femenino;No;40;0;Si;No;3;Fija;No
Femenino;Si;40;0;Si;Si;3;Fija;No
Femenino;No;40;0;Si;Si;3;Variable;No
Femenino;Si;40;0;Si;No;3;Variable;No
Masculino;Si;40;0;Si;No;3;Variable;No
Masculino;No;40;0;Si;Si;3;Variable;No
Femenino;Si;40;0;Si;Si;3;Variable;No
Masculino;No;41;5;Si;No;3;Fija;Si
Masculino;Si;41;5;Si;Si;3;Variable;Si
Masculino;Si;41;5;Si;Si;3;Variable;Si
Femenino;Si;41;5;Si;Si;3;Variable;Si
Femenino;No;41;5;Si;Si;3;Variable;Si
Masculino;No;41;5;No;No;3;Variable;Si
Femenino;Si;41;4;Si;Si;3;Fija;Si
Femenino;No;41;4;Si;Si;3;Fija;Si
Femenino;Si;41;4;Si;Si;3;Fija;Si
Masculino;No;41;4;Si;Si;3;Fija;Si
Femenino;No;41;4;Si;Si;3;Variable;Si
Masculino;Si;41;4;Si;Si;3;Variable;Si
Masculino;No;41;4;Si;Si;3;Variable;Si
Masculino;No;41;4;Si;Si;3;Variable;Si
Masculino;No;41;3;Si;Si;3;Fija;No
Femenino;No;41;3;Si;Si;3;Variable;No
Masculino;Si;41;3;Si;Si;3;Variable;No
Femenino;No;41;3;Si;Si;3;Variable;No
Femenino;No;41;3;No;No;3;Variable;No
Masculino;No;41;3;Si;Si;3;Variable;No
Femenino;Si;41;2;Si;Si;3;Fija;No
Masculino;Si;41;2;Si;Si;3;Fija;No
Femenino;No;41;2;Si;Si;3;Variable;No
Femenino;No;41;2;Si;Si;3;Variable;No
Masculino;No;41;2;Si;Si;3;Variable;No
Femenino;No;41;2;Si;Si;3;Variable;No
Femenino;No;41;2;No;No;3;Variable;No
Masculino;No;41;2;Si;Si;3;Variable;No
Femenino;Si;41;2;Si;Si;3;Variable;No
Femenino;No;41;1;No;No;3;Fija;No
Femenino;No;41;1;Si;Si;3;Fija;No
Femenino;Si;41;1;Si;Si;3;Fija;No
Femenino;No;41;1;Si;Si;3;Variable;No
Femenino;No;41;1;Si;Si;3;Variable;No
Masculino;No;41;1;Si;Si;3;Variable;No
Masculino;No;41;1;Si;Si;3;Variable;No
Masculino;Si;41;0;Si;Si;3;Fija;No
Masculino;Si;41;0;Si;Si;3;Fija;No
Masculino;Si;41;0;Si;Si;3;Fija;No
Femenino;Si;41;0;Si;No;3;Fija;No
Femenino;Si;41;0;Si;No;3;Fija;No
Masculino;Si;41;0;Si;Si;3;Variable;No
Femenino;No;41;0;Si;Si;3;Variable;No
Masculino;No;41;0;Si;Si;3;Variable;No
Femenino;No;41;0;Si;Si;3;Variable;No
Femenino;No;41;0;No;No;3;Variable;No
Masculino;Si;41;0;Si;Si;3;Variable;No
Masculino;No;42;5;Si;Si;3;Variable;Si
Femenino;Si;42;5;Si;Si;3;Variable;Si
Femenino;No;42;4;Si;Si;3;Variable;Si
Femenino;No;42;4;Si;Si;3;Variable;Si
Femenino;Si;42;4;Si;Si;3;Variable;Si
Masculino;No;42;4;Si;No;3;Variable;Si
Masculino;Si;42;3;Si;Si;3;Fija;No
Masculino;No;42;3;No;No;3;Variable;No
Masculino;No;42;3;Si;Si;3;Variable;No
Masculino;Si;42;2;Si;Si;3;Fija;No
Masculino;Si;42;2;Si;No;3;Fija;No
Masculino;No;42;2;No;No;3;Fija;No
Masculino;No;42;2;No;No;3;Variable;No
Femenino;Si;42;2;Si;Si;3;Variable;No
Masculino;Si;42;2;No;Si;3;Variable;No
Masculino;Si;42;2;Si;Si;3;Variable;No
Masculino;Si;42;2;Si;Si;3;Variable;No
Femenino;Si;42;2;Si;Si;3;Variable;No
Femenino;No;42;2;Si;Si;3;Variable;No
Femenino;No;42;2;Si;Si;3;Variable;No
Masculino;No;42;2;Si;Si;3;Variable;No
Femenino;Si;42;1;Si;Si;3;Fija;No
Masculino;Si;42;1;Si;Si;3;Fija;No
Masculino;Si;42;1;Si;Si;3;Fija;No
Masculino;No;42;1;No;No;3;Fija;No
Masculino;No;42;1;No;No;3;Fija;No
Femenino;Si;42;1;Si;Si;3;Fija;No
Masculino;No;42;1;Si;Si;3;Fija;No
Masculino;No;42;1;Si;Si;3;Variable;No
Masculino;No;42;1;Si;Si;3;Variable;No
Femenino;No;42;1;Si;Si;3;Variable;No
Masculino;No;42;1;Si;Si;3;Variable;No
Masculino;No;42;1;Si;Si;3;Variable;No
Femenino;No;42;1;Si;Si;3;Variable;No
Femenino;Si;42;1;Si;Si;3;Variable;No
Femenino;Si;42;1;Si;Si;3;Variable;No
Femenino;Si;42;0;Si;Si;3;Fija;No
Masculino;No;42;0;Si;No;3;Fija;No
Masculino;Si;42;0;No;Si;3;Fija;No
Masculino;No;42;0;Si;No;3;Fija;No
Masculino;No;42;0;Si;No;3;Fija;No
Femenino;Si;42;0;No;Si;3;Fija;No
Masculino;Si;42;0;Si;Si;3;Variable;No
Femenino;Si;42;0;Si;Si;3;Variable;No
Masculino;Si;42;0;Si;Si;3;Variable;No
Masculino;No;42;0;Si;No;3;Variable;No
Femenino;Si;43;5;Si;Si;3;Variable;Si
Masculino;No;43;5;Si;Si;3;Variable;Si
Masculino;Si;43;4;Si;Si;3;Fija;Si
Masculino;Si;43;4;Si;Si;3;Fija;Si
Femenino;Si;43;4;Si;Si;3;Variable;Si
Femenino;No;43;4;Si;Si;3;Variable;Si
Masculino;No;43;4;Si;Si;3;Variable;Si
Femenino;No;43;4;Si;Si;3;Variable;Si
Masculino;No;43;4;Si;Si;3;Variable;Si
Masculino;No;43;4;Si;Si;3;Variable;Si
Femenino;No;43;4;Si;No;3;Variable;No
Femenino;Si;43;3;Si;Si;3;Fija;No
Masculino;No;43;3;No;Si;3;Fija;No
Masculino;No;43;3;No;No;3;Variable;No
Masculino;No;43;2;Si;Si;3;Fija;No
Masculino;Si;43;2;Si;Si;3;Fija;No
Femenino;Si;43;2;Si;Si;3;Variable;No
Femenino;No;43;2;Si;Si;3;Variable;No
Masculino;No;43;2;No;Si;3;Variable;No
Femenino;No;43;2;Si;Si;3;Variable;No
Femenino;Si;43;2;Si;Si;3;Variable;No
Femenino;No;43;2;Si;Si;3;Variable;No
Femenino;No;43;2;Si;Si;3;Variable;No
Femenino;No;43;2;No;Si;3;Variable;No
Masculino;No;43;2;Si;Si;3;Variable;No
Femenino;No;43;2;No;No;3;Variable;No
Masculino;No;43;2;Si;No;3;Variable;No
Femenino;No;43;2;Si;Si;3;Variable;No
Masculino;Si;43;2;Si;Si;3;Variable;No
Femenino;No;43;2;Si;No;3;Variable;No
Femenino;No;43;2;Si;Si;3;Variable;No
Masculino;No;43;1;Si;Si;3;Fija;No
Masculino;Si;43;1;Si;Si;3;Fija;No
Masculino;Si;43;1;Si;Si;3;Fija;No
Masculino;No;43;1;Si;Si;3;Fija;No
Femenino;Si;43;1;Si;Si;3;Fija;No
Masculino;No;43;1;Si;Si;3;Variable;No
Femenino;No;43;1;Si;Si;3;Variable;No
Femenino;No;43;1;Si;Si;3;Variable;No
Masculino;Si;43;1;Si;Si;3;Variable;No
Masculino;No;43;1;Si;Si;3;Variable;No
Masculino;No;43;1;No;No;3;Variable;No
Femenino;No;43;1;Si;Si;3;Variable;No
Femenino;Si;43;0;Si;Si;3;Fija;No
Femenino;Si;43;0;Si;Si;3;Fija;No
Masculino;Si;43;0;Si;Si;3;Fija;No
Masculino;No;43;0;Si;Si;3;Fija;No
Femenino;No;43;0;No;Si;3;Variable;No
Femenino;No;43;0;Si;Si;3;Variable;No
Femenino;Si;43;0;Si;Si;3;Variable;No
Masculino;No;44;5;Si;Si;3;Variable;Si
Femenino;No;44;5;Si;Si;3;Variable;Si
Masculino;No;44;5;Si;Si;3;Variable;No
Masculino;No;44;4;Si;Si;3;Fija;No
Femenino;Si;44;4;Si;Si;3;Variable;Si
Masculino;No;44;4;Si;Si;3;Variable;Si
Masculino;No;44;4;Si;Si;3;Variable;Si
Femenino;Si;44;3;Si;Si;3;Variable;No
Femenino;Si;44;2;Si;Si;3;Fija;No
Masculino;No;44;2;Si;Si;3;Fija;No
Masculino;No;44;2;Si;Si;3;Variable;No
Femenino;Si;44;2;Si;Si;3;Variable;No
Masculino;No;44;2;Si;Si;3;Variable;No
Femenino;Si;44;2;Si;Si;3;Variable;No
Femenino;Si;44;2;Si;Si;3;Variable;No
Femenino;No;44;2;Si;Si;3;Variable;No
Femenino;No;44;2;Si;Si;3;Variable;No
Femenino;No;44;2;Si;Si;3;Variable;No
Masculino;No;44;2;Si;Si;3;Variable;No
Femenino;Si;44;1;Si;Si;3;Fija;No
Masculino;No;44;1;Si;Si;3;Fija;No
Femenino;No;44;1;Si;No;3;Variable;No
Femenino;No;44;1;Si;Si;3;Variable;No
Femenino;No;44;1;Si;Si;3;Variable;No
Femenino;No;44;1;No;Si;3;Variable;No
Femenino;No;44;1;Si;Si;3;Variable;No
Femenino;Si;44;0;Si;Si;3;Fija;No
Masculino;No;44;0;Si;Si;3;Variable;No
Femenino;Si;44;0;Si;Si;3;Variable;No
Masculino;Si;44;0;Si;Si;3;Variable;No
Masculino;Si;45;5;Si;Si;3;Variable;Si
Masculino;Si;45;4;Si;Si;3;Fija;Si
Femenino;No;45;4;Si;Si;3;Variable;Si
Femenino;Si;45;4;Si;Si;3;Variable;Si
Masculino;No;45;4;Si;No;3;Variable;Si
Femenino;No;45;4;No;No;3;Variable;Si
Masculino;No;45;4;No;No;3;Variable;No
Masculino;Si;45;3;No;Si;3;Fija;No
Femenino;No;45;3;Si;Si;3;Variable;No
Masculino;No;45;3;Si;Si;3;Variable;No
Masculino;No;45;3;No;No;3;Variable;No
Masculino;Si;45;2;Si;Si;3;Fija;No
Masculino;Si;45;2;Si;Si;3;Fija;No
Masculino;No;45;2;Si;Si;3;Fija;No
Femenino;Si;45;2;Si;No;3;Variable;No
Femenino;Si;45;2;No;Si;3;Variable;No
Femenino;No;45;2;No;Si;3;Variable;No
Femenino;Si;45;2;Si;Si;3;Variable;No
Masculino;No;45;2;Si;No;3;Variable;No
Femenino;Si;45;1;Si;Si;3;Fija;No
Masculino;No;45;1;Si;No;3;Fija;No
Femenino;Si;45;1;Si;Si;3;Fija;No
Masculino;Si;45;1;Si;Si;3;Variable;No
Femenino;No;45;1;Si;Si;3;Variable;No
Femenino;Si;45;1;Si;Si;3;Variable;No
Femenino;Si;45;1;Si;Si;3;Variable;No
Femenino;No;45;1;Si;Si;3;Variable;No
Femenino;No;45;1;Si;Si;3;Variable;No
Femenino;Si;45;1;Si;Si;3;Variable;No
Femenino;No;45;0;Si;No;3;Fija;No
Masculino;Si;45;0;Si;No;3;Variable;No
Femenino;No;45;0;Si;Si;3;Variable;No
Femenino;No;45;0;Si;Si;3;Variable;No
Masculino;Si;45;0;Si;Si;3;Variable;No
Femenino;Si;45;0;Si;Si;3;Variable;No
Masculino;Si;45;0;Si;Si;3;Variable;No
Masculino;No;45;0;Si;Si;3;Variable;No
Masculino;No;46;5;Si;Si;3;Variable;Si
Masculino;No;46;5;Si;Si;3;Variable;Si
Femenino;Si;46;5;Si;Si;3;Variable;Si
Femenino;Si;46;4;Si;Si;3;Variable;Si
Femenino;No;46;4;Si;Si;3;Variable;Si
Masculino;No;46;4;No;No;3;Variable;Si
Femenino;Si;46;3;Si;Si;3;Fija;No
Femenino;No;46;3;Si;Si;3;Fija;No
Masculino;No;46;3;Si;Si;3;Variable;No
Femenino;No;46;2;Si;Si;3;Variable;No
Masculino;Si;46;2;Si;Si;3;Variable;No
Femenino;No;46;2;Si;Si;3;Variable;No
Masculino;Si;46;2;Si;Si;3;Variable;No
Masculino;Si;46;0;Si;Si;3;Fija;No
Femenino;Si;46;0;No;Si;3;Variable;No
Femenino;Si;47;5;Si;No;3;Fija;Si
Masculino;Si;47;5;Si;No;3;Fija;Si
Femenino;No;47;5;Si;Si;3;Variable;Si
Femenino;Si;47;5;Si;Si;3;Variable;Si
Femenino;No;47;4;Si;Si;3;Fija;Si
Femenino;No;47;4;Si;Si;3;Variable;Si
Femenino;No;47;4;No;No;3;Variable;Si
Masculino;Si;47;4;Si;Si;3;Variable;Si
Femenino;No;47;4;Si;Si;3;Variable;Si
Masculino;No;47;3;Si;Si;3;Variable;No
Masculino;No;47;3;Si;Si;3;Variable;No
Masculino;Si;47;2;Si;No;3;Fija;No
Masculino;No;47;2;Si;No;3;Fija;No
Femenino;Si;47;2;No;No;3;Fija;No
Femenino;No;47;2;Si;Si;3;Variable;No
Masculino;Si;47;2;Si;Si;3;Variable;No
Femenino;No;47;2;Si;Si;3;Variable;No
Femenino;Si;47;1;Si;Si;3;Fija;No
Masculino;No;47;0;Si;Si;3;Variable;No
Femenino;Si;48;5;No;Si;3;Variable;Si
Femenino;Si;48;5;Si;Si;3;Variable;Si
Masculino;No;48;4;Si;Si;3;Variable;Si
Masculino;No;48;4;No;Si;3;Variable;Si
Masculino;No;48;3;Si;Si;3;Variable;No
Masculino;Si;48;2;Si;Si;3;Variable;No
Femenino;Si;48;2;Si;Si;3;Variable;No
Femenino;No;48;2;Si;Si;3;Variable;No
Femenino;No;48;1;Si;Si;3;Variable;No
Femenino;No;48;0;Si;Si;3;Variable;No
Femenino;No;49;5;No;No;3;Fija;Si
Femenino;No;49;5;Si;Si;3;Variable;Si
Masculino;No;49;5;Si;Si;3;Variable;Si
Masculino;No;49;5;Si;Si;3;Variable;Si
Femenino;Si;49;5;Si;Si;3;Variable;Si
Femenino;No;49;5;Si;Si;3;Variable;Si
Masculino;No;49;5;Si;Si;3;Variable;Si
Masculino;No;49;5;Si;Si;3;Variable;Si
Masculino;No;49;4;Si;Si;3;Variable;Si
Femenino;No;49;4;Si;Si;3;Variable;Si
Masculino;No;49;4;Si;Si;3;Variable;Si
Femenino;No;49;4;Si;Si;3;Variable;Si
Masculino;Si;49;3;No;Si;3;Variable;No
Femenino;No;49;2;Si;Si;3;Fija;No
Masculino;Si;49;2;Si;Si;3;Variable;No
Masculino;No;49;2;Si;Si;3;Variable;No
Femenino;Si;49;2;Si;Si;3;Variable;No
Femenino;No;49;2;No;Si;3;Variable;No
Masculino;No;49;2;Si;Si;3;Variable;No
Masculino;No;49;2;No;Si;3;Variable;No
Masculino;Si;49;2;Si;Si;3;Variable;No
Masculino;Si;49;2;Si;Si;3;Variable;No
Masculino;Si;49;1;Si;Si;3;Variable;No
Femenino;No;49;0;Si;Si;3;Variable;No
Femenino;Si;50;5;Si;No;3;Variable;Si
Masculino;No;50;5;Si;Si;3;Variable;Si
Masculino;No;50;5;Si;Si;3;Variable;Si
Femenino;No;50;3;Si;Si;3;Variable;No
Masculino;No;50;2;Si;No;3;Fija;No
Masculino;No;50;2;No;No;3;Fija;No
Masculino;Si;50;2;Si;Si;3;Variable;No
Femenino;No;50;2;Si;Si;3;Variable;No
Masculino;Si;50;2;Si;Si;3;Variable;No
Masculino;No;50;2;Si;Si;3;Variable;No
Femenino;No;50;1;Si;Si;3;Variable;No
Femenino;No;50;1;Si;Si;3;Variable;No
Masculino;Si;50;0;Si;Si;3;Variable;No
Femenino;No;50;0;Si;Si;3;Variable;No
Masculino;No;51;5;Si;No;3;Fija;Si
Femenino;No;51;5;Si;Si;3;Variable;Si
Femenino;No;51;5;Si;Si;3;Variable;Si
Femenino;No;51;5;Si;Si;3;Variable;Si
Femenino;No;51;4;Si;Si;3;Variable;Si
Masculino;No;51;4;Si;Si;3;Variable;Si
Masculino;Si;51;4;Si;Si;3;Variable;Si
Femenino;No;51;4;Si;Si;3;Variable;Si
Masculino;Si;51;2;No;Si;3;Fija;No
Masculino;No;51;2;Si;Si;3;Fija;No
Masculino;No;51;2;Si;Si;3;Variable;No
Masculino;Si;51;2;No;No;3;Variable;No
Masculino;Si;51;1;Si;No;3;Fija;No
Femenino;Si;51;1;Si;Si;3;Variable;No
Femenino;Si;51;0;Si;Si;3;Variable;No
Femenino;Si;52;5;Si;Si;3;Variable;Si
Masculino;No;52;4;Si;Si;3;Fija;Si
Masculino;No;52;3;No;Si;3;Variable;No
Masculino;No;52;3;Si;Si;3;Variable;No
Femenino;Si;52;2;Si;Si;3;Fija;No
Femenino;No;52;2;Si;Si;3;Variable;No
Masculino;Si;52;2;Si;Si;3;Variable;No
Masculino;No;52;1;Si;Si;3;Fija;No
Femenino;No;52;1;Si;Si;3;Variable;No
Masculino;No;52;1;Si;Si;3;Variable;No
Masculino;No;52;0;No;Si;3;Variable;No
Masculino;No;53;2;Si;Si;3;Variable;No
Femenino;No;53;1;Si;Si;3;Fija;No
Femenino;No;53;1;Si;Si;3;Variable;No
Femenino;Si;54;5;Si;Si;3;Variable;Si
Femenino;No;54;5;No;Si;3;Variable;Si
Femenino;No;54;5;Si;Si;3;Variable;Si
Masculino;No;54;5;No;No;3;Variable;Si
Femenino;Si;54;3;Si;Si;3;Variable;No
Femenino;No;54;2;Si;Si;3;Variable;No
Masculino;No;54;1;Si;Si;3;Variable;No
Masculino;No;54;1;No;No;3;Variable;No
Masculino;Si;55;5;Si;Si;3;Variable;Si
Femenino;Si;55;4;No;Si;3;Variable;Si
Femenino;No;55;4;Si;Si;3;Variable;Si
Femenino;Si;55;3;Si;Si;3;Variable;No
Masculino;Si;55;2;Si;Si;3;Variable;No
Masculino;No;55;2;Si;Si;3;Variable;No
Masculino;No;56;5;Si;Si;3;Variable;Si
Femenino;No;56;5;Si;Si;3;Variable;Si
Masculino;No;56;5;Si;Si;3;Variable;Si
Masculino;Si;56;4;No;No;3;Variable;Si
Masculino;No;56;3;No;No;3;Variable;No
Femenino;No;56;3;No;Si;3;Variable;No
Masculino;No;56;2;Si;Si;3;Variable;No
Femenino;Si;56;2;Si;Si;3;Variable;No
Femenino;No;56;2;Si;Si;3;Variable;No
Masculino;No;56;1;Si;Si;3;Variable;No
Femenino;No;56;0;Si;Si;3;Variable;No
Masculino;No;57;5;Si;Si;3;Variable;Si
Masculino;Si;57;3;Si;Si;3;Fija;No
Masculino;No;57;2;No;No;3;Fija;No
Femenino;Si;57;0;Si;Si;3;Fija;No
Femenino;Si;57;0;Si;Si;3;Variable;No
Masculino;No;57;0;Si;Si;3;Variable;No
Masculino;No;57;0;Si;Si;3;Variable;No
Femenino;No;58;5;Si;Si;3;Variable;Si
Masculino;Si;58;4;Si;Si;3;Variable;Si
Masculino;No;58;3;Si;Si;3;Variable;No
Femenino;Si;58;2;No;Si;3;Variable;No
Femenino;No;58;2;Si;Si;3;Variable;No
Femenino;Si;58;0;Si;Si;3;Variable;No
Femenino;No;58;0;Si;Si;3;Variable;No
Masculino;No;59;5;Si;Si;3;Variable;Si
Masculino;No;59;5;Si;Si;3;Variable;Si
Masculino;No;59;4;Si;Si;3;Variable;Si
Masculino;Si;59;1;Si;Si;3;Variable;No
Masculino;Si;59;1;Si;Si;3;Variable;No
Femenino;No;60;5;Si;Si;3;Variable;Si
Masculino;No;60;3;Si;Si;3;Variable;No
Femenino;Si;60;1;Si;Si;3;Variable;No
Masculino;No;61;5;Si;Si;3;Variable;Si
Femenino;No;61;5;Si;Si;3;Variable;Si
Femenino;No;61;5;Si;Si;3;Variable;Si
Masculino;Si;61;2;Si;Si;3;Variable;No
Masculino;No;61;1;Si;Si;3;Variable;No
Masculino;No;61;1;Si;Si;3;Variable;No
Femenino;Si;61;0;Si;No;3;Fija;No
Femenino;Si;61;0;Si;Si;3;Variable;No
Masculino;No;62;5;No;Si;3;Variable;Si
Femenino;No;62;4;Si;Si;3;Variable;Si
Masculino;Si;62;2;Si;Si;3;Variable;No
Masculino;Si;62;0;Si;Si;3;Fija;No
Masculino;No;62;0;Si;Si;3;Variable;No
Masculino;Si;62;0;No;Si;3;Variable;No
Femenino;No;63;5;Si;Si;3;Variable;Si
Femenino;No;63;3;Si;Si;3;Variable;No
Femenino;No;63;0;Si;Si;3;Variable;No
Masculino;No;65;0;Si;Si;3;Fija;No
Masculino;No;67;5;Si;Si;3;Variable;Si
Femenino;No;67;5;Si;Si;3;Variable;Si
Masculino;Si;67;2;Si;Si;3;Variable;No
Masculino;No;68;5;Si;No;3;Variable;Si
Femenino;No;68;1;Si;Si;3;Variable;No
Masculino;No;68;0;Si;Si;3;Variable;No
Masculino;No;69;5;Si;Si;3;Variable;Si
Masculino;Si;69;5;Si;Si;3;Variable;Si
Femenino;Si;69;5;Si;Si;3;Variable;Si
Masculino;No;69;4;Si;Si;3;Fija;Si
Femenino;No;69;1;Si;Si;3;Variable;No
Masculino;No;73;0;Si;Si;3;Variable;No
Femenino;Si;75;5;Si;Si;3;Variable;Si
Masculino;No;75;0;Si;Si;3;Fija;No
Masculino;Si;22;5;Si;Si;2;Fija;Si
Femenino;No;22;5;Si;Si;2;Fija;Si
Femenino;Si;22;5;No;No;2;Variable;Si
